Date,Day,Open,High,Low,Close,Change,Range,Type
2022-10-04,Tuesday,1699.8,1729.59,1695.24,1726.47,26.67,34.35,bullish
2022-10-03,Monday,1660.95,1701.53,1659.7,1699.8,38.85,41.84,bullish
2022-09-30,Friday,1660.85,1675.43,1659.32,1660.95,0.1,16.11,bullish
2022-09-29,Thursday,1660,1664.9,1641.58,1660.85,0.86,23.32,bullish
2022-09-28,Wednesday,1629.49,1662.79,1614.93,1660,30.5,47.86,bullish
2022-09-27,Tuesday,1622.85,1642.51,1622.85,1629.49,6.64,19.66,bullish
2022-09-26,Monday,1643.93,1649.84,1621.21,1622.85,-21.08,28.63,bearish
2022-09-23,Friday,1671.34,1675.92,1639.75,1643.93,-27.41,36.17,bearish
2022-09-22,Thursday,1673.8,1684.95,1655.72,1671.34,-2.46,29.24,bearish
2022-09-21,Wednesday,1664.85,1688.13,1653.87,1673.8,8.95,34.26,bullish
2022-09-20,Tuesday,1675.7,1679.5,1660.03,1664.85,-10.86,19.46,bearish
2022-09-19,Monday,1675.51,1680.02,1659.75,1675.7,0.19,20.27,bullish
2022-09-16,Friday,1664.41,1680.44,1654.19,1675.51,11.1,26.25,bullish
2022-09-15,Thursday,1697.47,1698.32,1660.44,1664.41,-33.06,37.88,bearish
2022-09-14,Wednesday,1702.44,1707.15,1693.67,1697.47,-4.96,13.48,bearish
2022-09-13,Tuesday,1724.64,1731.84,1697.12,1702.44,-22.2,34.72,bearish
2022-09-12,Monday,1717.24,1735.18,1712.04,1724.64,7.4,23.14,bullish
2022-09-09,Friday,1708.74,1729.57,1708.6,1717.24,8.49,20.97,bullish
2022-09-08,Thursday,1718.45,1728.24,1704,1708.74,-9.7,24.23,bearish
2022-09-07,Wednesday,1701.86,1719.51,1691.46,1718.45,16.59,28.05,bullish
2022-09-06,Tuesday,1710.16,1726.8,1699.88,1701.86,-8.3,26.91,bearish
2022-09-05,Monday,1712.67,1715.84,1707.8,1710.16,-2.51,8.04,bearish
2022-09-02,Friday,1697.33,1718.02,1695.07,1712.67,15.34,22.95,bullish
2022-09-01,Thursday,1711.04,1711.47,1688.92,1697.33,-13.71,22.56,bearish
2022-08-31,Wednesday,1724.36,1726.6,1709.68,1711.04,-13.32,16.92,bearish
2022-08-30,Tuesday,1737.54,1740.61,1721.22,1724.36,-13.18,19.39,bearish
2022-08-29,Monday,1738.05,1745.56,1720.41,1737.54,-0.51,25.15,bearish
2022-08-26,Friday,1758.43,1758.84,1734.27,1738.05,-20.38,24.57,bearish
2022-08-25,Thursday,1751.49,1765.58,1750,1758.43,6.95,15.58,bullish
2022-08-24,Wednesday,1747.98,1755.94,1742.52,1751.49,3.5,13.42,bullish
2022-08-23,Tuesday,1735.88,1754.11,1730.9,1747.98,12.1,23.21,bullish
2022-08-22,Monday,1747.5,1749.09,1727.85,1735.88,-11.62,21.24,bearish
2022-08-19,Friday,1758.42,1759.36,1745.59,1747.5,-10.92,13.77,bearish
2022-08-18,Thursday,1762.24,1772.47,1755.49,1758.42,-3.82,16.97,bearish
2022-08-17,Wednesday,1775.83,1782.4,1759.86,1762.24,-13.59,22.54,bearish
2022-08-16,Tuesday,1779.56,1783.2,1771.52,1775.83,-3.73,11.67,bearish
2022-08-15,Monday,1802.03,1802.38,1773.06,1779.56,-22.47,29.32,bearish
2022-08-12,Friday,1789.51,1802.18,1784.97,1802.03,12.52,17.22,bullish
2022-08-11,Thursday,1792.29,1799.42,1783.59,1789.51,-2.78,15.83,bearish
2022-08-10,Wednesday,1794.4,1807.96,1787.61,1792.29,-2.12,20.35,bearish
2022-08-09,Tuesday,1789.24,1800.47,1783.31,1794.4,5.16,17.16,bullish
2022-08-08,Monday,1775.8,1790.05,1771.22,1789.24,13.44,18.83,bullish
2022-08-05,Friday,1790.97,1794.95,1765.05,1775.8,-15.17,29.89,bearish
2022-08-04,Thursday,1765.37,1794.96,1763.34,1790.97,25.6,31.63,bullish
2022-08-03,Wednesday,1760.91,1772.84,1754.35,1765.37,4.46,18.49,bullish
2022-08-02,Tuesday,1772.12,1788.12,1760.52,1760.91,-11.21,27.6,bearish
2022-08-01,Monday,1766.26,1775.38,1758.41,1772.12,5.86,16.98,bullish
2022-07-29,Friday,1756.11,1767.99,1752.42,1766.26,10.15,15.58,bullish
2022-07-28,Thursday,1734.63,1757.07,1734.19,1756.11,21.48,22.88,bullish
2022-07-27,Wednesday,1717.47,1740.34,1711.56,1734.63,17.16,28.78,bullish
2022-07-26,Tuesday,1719.88,1728.23,1713.71,1717.47,-2.41,14.52,bearish
2022-07-25,Monday,1727.66,1736.3,1714.8,1719.88,-7.79,21.5,bearish
2022-07-22,Friday,1719.16,1739.36,1712.96,1727.66,8.5,26.39,bullish
2022-07-21,Thursday,1696.84,1720.25,1680.94,1719.16,22.33,39.32,bullish
2022-07-20,Wednesday,1711.58,1714.54,1692.48,1696.84,-14.74,22.06,bearish
2022-07-19,Tuesday,1709.28,1718.48,1705.45,1711.58,2.3,13.04,bullish
2022-07-18,Monday,1707.46,1723.99,1706.1,1709.28,1.82,17.89,bullish
2022-07-15,Friday,1710.03,1716.68,1699.12,1707.46,-2.57,17.56,bearish
2022-07-14,Thursday,1735.66,1736.61,1697.64,1710.03,-25.63,38.96,bearish
2022-07-13,Wednesday,1726.24,1745.43,1707.16,1735.66,9.43,38.26,bullish
2022-07-12,Tuesday,1733.99,1744.34,1723.27,1726.24,-7.75,21.07,bearish
2022-07-11,Monday,1742.36,1744.62,1731.33,1733.99,-8.37,13.29,bearish
2022-07-08,Friday,1740.34,1752.47,1729.99,1742.36,2.02,22.49,bullish
2022-07-07,Thursday,1739.41,1749.13,1736.58,1740.34,0.92,12.55,bullish
2022-07-06,Wednesday,1764.93,1772.9,1732.34,1739.41,-25.52,40.56,bearish
2022-07-05,Tuesday,1808.04,1812.19,1763.93,1764.93,-43.11,48.27,bearish
2022-07-04,Monday,1809.47,1814.38,1804.02,1808.04,-1.43,10.36,bearish
2022-07-01,Friday,1807.33,1809.5,1784.58,1809.47,2.14,24.92,bullish
2022-06-30,Thursday,1817.81,1825.21,1802.78,1807.33,-10.48,22.43,bearish
2022-06-29,Wednesday,1820.07,1833.11,1812.1,1817.81,-2.26,21.01,bearish
2022-06-28,Tuesday,1822.74,1829.5,1818.49,1820.07,-2.66,11.02,bearish
2022-06-27,Monday,1827.31,1841.11,1820.85,1822.74,-4.58,20.26,bearish
2022-06-24,Friday,1822.68,1831.87,1816.98,1827.31,4.63,14.89,bullish
2022-06-23,Thursday,1837.78,1846.13,1822.61,1822.68,-15.1,23.52,bearish
2022-06-22,Wednesday,1833.06,1847.93,1823.46,1837.78,4.72,24.48,bullish
2022-06-21,Tuesday,1838.4,1843.67,1828.64,1833.06,-5.34,15.03,bearish
2022-06-20,Monday,1840.4,1846.17,1834.86,1838.4,-2.01,11.31,bearish
2022-06-17,Friday,1856.83,1856.83,1833.91,1840.4,-16.42,22.92,bearish
2022-06-16,Thursday,1833.97,1857.64,1815.66,1856.83,22.86,41.97,bullish
2022-06-15,Wednesday,1808.56,1841.97,1807.61,1833.97,25.41,34.36,bullish
2022-06-14,Tuesday,1819.53,1831.7,1805.21,1808.56,-10.97,26.5,bearish
2022-06-13,Monday,1871.61,1879.13,1819.11,1819.53,-52.08,60.03,bearish
2022-06-10,Friday,1847.94,1876.01,1825.14,1871.61,23.67,50.87,bullish
2022-06-09,Thursday,1853.32,1855.41,1840.1,1847.94,-5.38,15.31,bearish
2022-06-08,Wednesday,1852.38,1859.69,1844.59,1853.32,0.94,15.1,bullish
2022-06-07,Tuesday,1842.12,1855.64,1837.07,1852.38,10.26,18.57,bullish
2022-06-06,Monday,1851.06,1857.9,1840.67,1842.12,-8.94,17.24,bearish
2022-06-03,Friday,1868.66,1874.17,1847.38,1851.06,-17.6,26.8,bearish
2022-06-02,Thursday,1846.66,1870.48,1844.15,1868.66,22,26.33,bullish
2022-06-01,Wednesday,1837.47,1849.98,1828.54,1846.66,9.18,21.44,bullish
2022-05-31,Tuesday,1855.8,1857.19,1835.2,1837.47,-18.33,21.99,bearish
2022-05-30,Monday,1853.22,1864.09,1847.84,1855.8,2.58,16.25,bullish
2022-05-27,Friday,1850.83,1862.05,1848.06,1853.22,2.39,13.99,bullish
2022-05-26,Thursday,1853.24,1854.43,1840.76,1850.83,-2.4,13.67,bearish
2022-05-25,Wednesday,1866.52,1868.11,1841.61,1853.24,-13.29,26.5,bearish
2022-05-24,Tuesday,1853.67,1869.75,1849.37,1866.52,12.86,20.38,bullish
2022-05-23,Monday,1846.62,1865.53,1843.54,1853.67,7.05,21.99,bullish
2022-05-20,Friday,1842.2,1849.49,1832.41,1846.62,4.41,17.09,bullish
2022-05-19,Thursday,1816.45,1849.15,1810.91,1842.2,25.76,38.25,bullish
2022-05-18,Wednesday,1814.97,1824.84,1807.32,1816.45,1.48,17.52,bullish
2022-05-17,Tuesday,1824.59,1836.16,1812.91,1814.97,-9.62,23.24,bearish
2022-05-16,Monday,1811.47,1826.99,1786.79,1824.59,13.13,40.2,bullish
2022-05-13,Friday,1821.89,1828.89,1799.16,1811.47,-10.43,29.73,bearish
2022-05-12,Thursday,1852.26,1858.88,1821.4,1821.89,-30.37,37.48,bearish
2022-05-11,Wednesday,1838.43,1858.3,1832.08,1852.26,13.83,26.22,bullish
2022-05-10,Tuesday,1854.02,1865.53,1835.53,1838.43,-15.59,30,bearish
2022-05-09,Monday,1883.65,1885.85,1851.78,1854.02,-29.62,34.07,bearish
2022-05-06,Friday,1877.17,1892.58,1866.15,1883.65,6.48,26.43,bullish
2022-05-05,Thursday,1881.47,1909.82,1872.55,1877.17,-4.3,37.27,bearish
2022-05-04,Wednesday,1867.95,1890.01,1861.48,1881.47,13.52,28.53,bullish
2022-05-03,Tuesday,1862.96,1878.15,1850.47,1867.95,4.99,27.67,bullish
2022-05-02,Monday,1896.99,1900.13,1854.48,1862.96,-34.03,45.65,bearish
2022-04-29,Friday,1894.46,1919.98,1892.6,1896.99,2.53,27.38,bullish
2022-04-28,Thursday,1885.76,1896.8,1872.22,1894.46,8.7,24.58,bullish
2022-04-27,Wednesday,1905.45,1907.09,1881.4,1885.76,-19.69,25.69,bearish
2022-04-26,Tuesday,1898.05,1911.31,1895.79,1905.45,7.4,15.52,bullish
2022-04-25,Monday,1932.35,1934.55,1891.56,1898.05,-34.3,42.99,bearish
2022-04-22,Friday,1951.63,1955.71,1926.64,1932.35,-19.28,29.07,bearish
2022-04-21,Thursday,1957.55,1957.55,1936.82,1951.63,-5.92,20.72,bearish
2022-04-20,Wednesday,1949.78,1958.41,1939.4,1957.55,7.77,19,bullish
2022-04-19,Tuesday,1978.69,1982.04,1943.66,1949.78,-28.91,38.38,bearish
2022-04-18,Monday,1973.4,1998.46,1972.09,1978.69,5.3,26.37,bullish
2022-04-14,Thursday,1977.84,1980.44,1960.6,1973.4,-4.44,19.84,bearish
2022-04-13,Wednesday,1966.59,1981.57,1962.96,1977.84,11.25,18.61,bullish
2022-04-12,Tuesday,1954.28,1978.69,1949.76,1966.59,12.31,28.93,bullish
2022-04-11,Monday,1947.68,1970.03,1940.04,1954.28,6.6,29.99,bullish
2022-04-08,Friday,1931.68,1948.22,1927.78,1947.68,16,20.44,bullish
2022-04-07,Thursday,1925.88,1937.85,1920.63,1931.68,5.8,17.22,bullish
2022-04-06,Wednesday,1923.22,1933.58,1915.08,1925.88,2.67,18.5,bullish
2022-04-05,Tuesday,1932.57,1944.64,1917.96,1923.22,-9.36,26.68,bearish
2022-04-04,Monday,1925,1936.94,1915.57,1932.57,7.57,21.37,bullish
2022-04-01,Friday,1937.1,1939.62,1918.1,1925,-12.1,21.52,bearish
2022-03-31,Thursday,1932.58,1949.86,1919.27,1937.1,4.52,30.59,bullish
2022-03-30,Wednesday,1919.51,1938.62,1916.01,1932.58,13.07,22.61,bullish
2022-03-29,Tuesday,1922.8,1929.46,1890.16,1919.51,-3.29,39.3,bearish
2022-03-28,Monday,1958.02,1958.47,1917.13,1922.8,-35.22,41.34,bearish
2022-03-25,Friday,1957.88,1964.38,1943.2,1958.02,0.14,21.19,bullish
2022-03-24,Thursday,1944.63,1966.21,1937.51,1957.88,13.26,28.7,bullish
2022-03-23,Wednesday,1921.04,1948.39,1915.64,1944.63,23.59,32.75,bullish
2022-03-22,Tuesday,1935.76,1938.49,1910.73,1921.04,-14.72,27.75,bearish
2022-03-21,Monday,1920.58,1941.53,1918.03,1935.76,15.18,23.5,bullish
2022-03-18,Friday,1942.39,1945.41,1918.01,1920.58,-21.81,27.4,bearish
2022-03-17,Thursday,1927.39,1949.87,1923.39,1942.39,15,26.47,bullish
2022-03-16,Wednesday,1917.7,1929.62,1895.07,1927.39,9.68,34.55,bullish
2022-03-15,Tuesday,1950.51,1954.73,1907.09,1917.7,-32.81,47.64,bearish
2022-03-14,Monday,1988.52,1988.52,1949.74,1950.51,-38.01,38.78,bearish
2022-03-11,Friday,1996.26,1999.03,1958.68,1988.52,-7.74,40.35,bearish
2022-03-10,Thursday,1992.51,2009.23,1970.53,1996.26,3.75,38.7,bullish
2022-03-09,Wednesday,2050.05,2059.25,1976.16,1992.51,-57.55,83.08,bearish
2022-03-08,Tuesday,1997.59,2070.63,1981.11,2050.05,52.47,89.53,bullish
2022-03-07,Monday,1970.84,2002.67,1961.08,1997.59,26.75,41.6,bullish
2022-03-04,Friday,1936.47,1970.95,1929.72,1970.84,34.37,41.24,bullish
2022-03-03,Thursday,1928.56,1941.3,1922.11,1936.47,7.91,19.19,bullish
2022-03-02,Wednesday,1945.68,1948.01,1913.75,1928.56,-17.12,34.26,bearish
2022-03-01,Tuesday,1909.53,1950.31,1901.47,1945.68,36.15,48.84,bullish
2022-02-28,Monday,1889.32,1927.48,1889.32,1909.53,20.2,38.16,bullish
2022-02-25,Friday,1904.02,1921.91,1883,1889.32,-14.69,38.92,bearish
2022-02-24,Thursday,1909.08,1974.49,1878.1,1904.02,-5.06,96.39,bearish
2022-02-23,Wednesday,1898.41,1910.5,1889.68,1909.08,10.67,20.82,bullish
2022-02-22,Tuesday,1904.04,1914.32,1891.47,1898.41,-5.63,22.85,bearish
2022-02-21,Monday,1897.3,1908.33,1887.67,1904.04,6.74,20.66,bullish
2022-02-18,Friday,1898.21,1902.55,1886.66,1897.3,-0.91,15.88,bearish
2022-02-17,Thursday,1869.49,1901.16,1867.89,1898.21,28.71,33.27,bullish
2022-02-16,Wednesday,1853.66,1872.6,1850.32,1869.49,15.84,22.28,bullish
2022-02-15,Tuesday,1871.66,1879.55,1844.61,1853.66,-18.01,34.94,bearish
2022-02-14,Monday,1858.98,1874.19,1850.85,1871.66,12.68,23.35,bullish
2022-02-11,Friday,1826.73,1865.47,1820.99,1858.98,32.26,44.47,bullish
2022-02-10,Thursday,1833.2,1841.97,1821.67,1826.73,-6.47,20.29,bearish
2022-02-09,Wednesday,1826.11,1835.85,1824.76,1833.2,7.09,11.09,bullish
2022-02-08,Tuesday,1820.4,1828.81,1815.5,1826.11,5.71,13.31,bullish
2022-02-07,Monday,1807.97,1823.59,1807.93,1820.4,12.42,15.66,bullish
2022-02-04,Friday,1804.9,1814.95,1792.23,1807.97,3.07,22.72,bullish
2022-02-03,Thursday,1806.85,1809.03,1788.69,1804.9,-1.95,20.35,bearish
2022-02-02,Wednesday,1801.01,1811.03,1794.53,1806.85,5.84,16.49,bullish
2022-02-01,Tuesday,1797.17,1808.79,1795.82,1801.01,3.84,12.97,bullish
2022-01-31,Monday,1791.66,1799.88,1785.61,1797.17,5.51,14.27,bullish
2022-01-28,Friday,1796.99,1799.44,1780.33,1791.66,-5.33,19.11,bearish
2022-01-27,Thursday,1819.38,1822.18,1791.86,1796.99,-22.4,30.32,bearish
2022-01-26,Wednesday,1848.02,1850.12,1814.98,1819.38,-28.64,35.13,bearish
2022-01-25,Tuesday,1843.09,1853.89,1834.96,1848.02,4.93,18.93,bullish
2022-01-24,Monday,1834.65,1844.38,1829.77,1843.09,8.44,14.61,bullish
2022-01-21,Friday,1839.48,1843.25,1828.55,1834.65,-4.82,14.69,bearish
2022-01-20,Thursday,1840.64,1847.95,1836,1839.48,-1.16,11.95,bearish
2022-01-19,Wednesday,1813.82,1843.38,1810.35,1840.64,26.82,33.03,bullish
2022-01-18,Tuesday,1819.33,1822.8,1805.84,1813.82,-5.51,16.96,bearish
2022-01-17,Monday,1817.93,1823.21,1813.21,1819.33,1.4,10.01,bullish
2022-01-14,Friday,1822.86,1829.21,1814.75,1817.93,-4.93,14.46,bearish
2022-01-13,Thursday,1826.26,1828.18,1812.43,1822.86,-3.4,15.76,bearish
2022-01-12,Wednesday,1821.63,1828.1,1814.78,1826.26,4.63,13.32,bullish
2022-01-11,Tuesday,1801.78,1823.35,1800.2,1821.63,19.85,23.15,bullish
2022-01-10,Monday,1796.58,1802.37,1790.44,1801.78,5.2,11.93,bullish
2022-01-07,Friday,1790.85,1798.71,1782.68,1796.58,5.73,16.03,bullish
2022-01-06,Thursday,1810.31,1811.58,1786.42,1790.85,-19.46,25.16,bearish
2022-01-05,Wednesday,1814.5,1829.63,1808.33,1810.31,-4.19,21.3,bearish
2022-01-04,Tuesday,1801.19,1816.81,1798.51,1814.5,13.31,18.3,bullish
2022-01-03,Monday,1828.78,1831.84,1798.38,1801.19,-27.59,33.45,bearish
2021-12-31,Friday,1814.76,1830.39,1814.53,1828.78,14.02,15.86,bullish
2021-12-30,Thursday,1804.12,1817.2,1796.28,1814.76,10.64,20.92,bullish
2021-12-29,Wednesday,1806.06,1807.76,1789.49,1804.12,-1.94,18.26,bearish
2021-12-28,Tuesday,1812.08,1820.31,1805.1,1806.06,-6.02,15.21,bearish
2021-12-27,Monday,1808.47,1813.52,1803.02,1812.08,3.61,10.5,bullish
2021-12-23,Thursday,1803.59,1810.74,1798.91,1808.47,4.88,11.83,bullish
2021-12-22,Wednesday,1788.96,1805.05,1785.95,1803.59,14.63,19.1,bullish
2021-12-21,Tuesday,1790.62,1800.51,1784.91,1788.96,-1.66,15.61,bearish
2021-12-20,Monday,1798.16,1804.18,1788.39,1790.62,-7.54,15.79,bearish
2021-12-17,Friday,1799.23,1814.31,1795.84,1798.16,-1.07,18.47,bearish
2021-12-16,Thursday,1777.22,1799.69,1775.6,1799.23,22.01,24.09,bullish
2021-12-15,Wednesday,1770.53,1780.94,1753.07,1777.22,6.69,27.87,bullish
2021-12-14,Tuesday,1786.71,1789.55,1766.59,1770.53,-16.18,22.96,bearish
2021-12-13,Monday,1782.87,1791.66,1781.89,1786.71,3.84,9.77,bullish
2021-12-10,Friday,1775.31,1789.53,1770.22,1782.87,7.56,19.32,bullish
2021-12-09,Thursday,1782.77,1787.67,1773.31,1775.31,-7.46,14.36,bearish
2021-12-08,Wednesday,1784.06,1793.16,1779.72,1782.77,-1.29,13.44,bearish
2021-12-07,Tuesday,1778.59,1787.88,1772.25,1784.06,5.47,15.63,bullish
2021-12-06,Monday,1783.8,1787.78,1775.77,1778.59,-5.21,12.02,bearish
2021-12-03,Friday,1768.25,1786.13,1766.21,1783.8,15.55,19.91,bullish
2021-12-02,Thursday,1781.96,1783.46,1761.94,1768.25,-13.72,21.51,bearish
2021-12-01,Wednesday,1774.68,1794.7,1772.3,1781.96,7.28,22.4,bullish
2021-11-30,Tuesday,1784.84,1808.86,1769.98,1774.68,-10.16,38.88,bearish
2021-11-29,Monday,1793.04,1799.5,1769.8,1784.84,-8.2,29.69,bearish
2021-11-26,Friday,1788.54,1815.57,1780.41,1793.04,4.5,35.16,bullish
2021-11-25,Thursday,1788.58,1795.15,1786.12,1788.54,-0.04,9.03,bearish
2021-11-24,Wednesday,1789.08,1796.46,1778.62,1788.58,-0.5,17.84,bearish
2021-11-23,Tuesday,1804.8,1812.43,1782.04,1789.08,-15.72,30.39,bearish
2021-11-22,Monday,1845.89,1849.17,1802.31,1804.8,-41.09,46.86,bearish
2021-11-19,Friday,1858.85,1865.84,1843.09,1845.89,-12.96,22.75,bearish
2021-11-18,Thursday,1867.41,1870.95,1855.21,1858.85,-8.57,15.74,bearish
2021-11-17,Wednesday,1850.73,1868.13,1849.68,1867.41,16.68,18.45,bullish
2021-11-16,Tuesday,1862.74,1877.14,1849.77,1850.73,-12.01,27.37,bearish
2021-11-15,Monday,1864.9,1870.58,1856.38,1862.74,-2.16,14.2,bearish
2021-11-12,Friday,1861.95,1868.76,1845.3,1864.9,2.95,23.46,bullish
2021-11-11,Thursday,1849.27,1866.03,1842.95,1861.95,12.68,23.08,bullish
2021-11-10,Wednesday,1831.91,1868.63,1822.4,1849.27,17.36,46.23,bullish
2021-11-09,Tuesday,1824.22,1832.76,1819.19,1831.91,7.69,13.57,bullish
2021-11-08,Monday,1818.17,1826.52,1812.5,1824.22,6.05,14.02,bullish
2021-11-05,Friday,1791.78,1818.36,1785.06,1818.17,26.39,33.3,bullish
2021-11-04,Thursday,1769.69,1798.95,1769.65,1791.78,22.09,29.31,bullish
2021-11-03,Wednesday,1788,1788.29,1758.89,1769.69,-18.31,29.39,bearish
2021-11-02,Tuesday,1793.24,1796.44,1786.45,1788,-5.23,9.99,bearish
2021-11-01,Monday,1783.35,1795.84,1779.17,1793.24,9.88,16.67,bullish
2021-10-29,Friday,1798.82,1801.27,1771.98,1783.35,-15.47,29.29,bearish
2021-10-28,Thursday,1796.97,1810.51,1792.43,1798.82,1.85,18.08,bullish
2021-10-27,Wednesday,1792.82,1799.06,1783.58,1796.97,4.15,15.48,bullish
2021-10-26,Tuesday,1807.77,1808.37,1782.47,1792.82,-14.95,25.9,bearish
2021-10-25,Monday,1792.53,1810.08,1792.29,1807.77,15.24,17.79,bullish
2021-10-22,Friday,1782.97,1813.85,1782.88,1792.53,9.55,30.96,bullish
2021-10-21,Thursday,1781.93,1789.47,1776.56,1782.97,1.04,12.91,bullish
2021-10-20,Wednesday,1769.55,1788.47,1766.94,1781.93,12.38,21.53,bullish
2021-10-19,Tuesday,1764.87,1785.16,1762.96,1769.55,4.68,22.21,bullish
2021-10-18,Monday,1767.48,1772.11,1760.38,1764.87,-2.61,11.73,bearish
2021-10-15,Friday,1795.98,1796.49,1764.86,1767.48,-28.5,31.63,bearish
2021-10-14,Thursday,1793.05,1800.65,1786.77,1795.98,2.92,13.88,bullish
2021-10-13,Wednesday,1760.13,1796.24,1757.89,1793.05,32.92,38.35,bullish
2021-10-12,Tuesday,1754.31,1769.42,1750.81,1760.13,5.82,18.62,bullish
2021-10-11,Monday,1757.17,1761.1,1750.25,1754.31,-2.86,10.85,bearish
2021-10-08,Friday,1755.18,1781.41,1753.45,1757.17,1.99,27.95,bullish
2021-10-07,Thursday,1762.83,1766.99,1752.03,1755.18,-7.64,14.95,bearish
2021-10-06,Wednesday,1759.96,1765.06,1745.99,1762.83,2.87,19.07,bullish
2021-10-05,Tuesday,1769.47,1770.15,1748.68,1759.96,-9.51,21.47,bearish
2021-10-04,Monday,1760.92,1770.58,1747.79,1769.47,8.55,22.79,bullish
2021-10-01,Friday,1757.04,1764.35,1749.71,1760.92,3.88,14.64,bullish
2021-09-30,Thursday,1726.61,1764.24,1722.29,1757.04,30.43,41.95,bullish
2021-09-29,Wednesday,1734.08,1745.53,1721.71,1726.61,-7.47,23.82,bearish
2021-09-28,Tuesday,1750.26,1754.55,1728.19,1734.08,-16.18,26.36,bearish
2021-09-27,Monday,1750.47,1760.91,1744.89,1750.26,-0.21,16.03,bearish
2021-09-24,Friday,1742.31,1757.65,1740.52,1750.47,8.15,17.13,bullish
2021-09-23,Thursday,1768.13,1776.64,1737.84,1742.31,-25.82,38.8,bearish
2021-09-22,Wednesday,1774.37,1787.32,1764.77,1768.13,-6.23,22.55,bearish
2021-09-21,Tuesday,1764.24,1781.84,1758,1774.37,10.12,23.84,bullish
2021-09-20,Monday,1754.95,1767.21,1742.08,1764.24,9.29,25.13,bullish
2021-09-17,Friday,1753.5,1767.56,1747.4,1754.95,1.45,20.16,bullish
2021-09-16,Thursday,1793.71,1796.25,1745.36,1753.5,-40.2,50.89,bearish
2021-09-15,Wednesday,1804.63,1806.99,1790.71,1793.71,-10.93,16.29,bearish
2021-09-14,Tuesday,1793.48,1808.66,1780.6,1804.63,11.16,28.06,bullish
2021-09-13,Monday,1787.55,1798.47,1783.8,1793.48,5.92,14.67,bullish
2021-09-10,Friday,1794.42,1803.92,1787.33,1787.55,-6.87,16.59,bearish
2021-09-09,Thursday,1789.25,1801.06,1783.91,1794.42,5.18,17.15,bullish
2021-09-08,Wednesday,1794.32,1802.18,1782.47,1789.25,-5.08,19.71,bearish
2021-09-07,Tuesday,1823.34,1827.33,1792.46,1794.32,-29.02,34.87,bearish
2021-09-06,Monday,1827.8,1830.31,1821.51,1823.34,-4.46,8.8,bearish
2021-09-03,Friday,1809.57,1834.04,1809.05,1827.8,18.23,24.99,bullish
2021-09-02,Thursday,1814.15,1817.19,1804.9,1809.57,-4.58,12.28,bearish
2021-09-01,Wednesday,1813.8,1820.08,1808.74,1814.15,0.35,11.34,bullish
2021-08-31,Tuesday,1810.36,1819.25,1801.72,1813.8,3.44,17.52,bullish
2021-08-30,Monday,1817.43,1823.28,1807.79,1810.36,-7.07,15.49,bearish
2021-08-27,Friday,1791.99,1819.22,1784.96,1817.43,25.43,34.26,bullish
2021-08-26,Thursday,1790.57,1798.28,1780.14,1791.99,1.42,18.14,bullish
2021-08-25,Wednesday,1803.08,1803.13,1782.53,1790.57,-12.51,20.59,bearish
2021-08-24,Tuesday,1805.45,1809.61,1800.77,1803.08,-2.37,8.84,bearish
2021-08-23,Monday,1781.24,1806.45,1776.56,1805.45,24.2,29.89,bullish
2021-08-20,Friday,1779.94,1788.5,1778.42,1781.24,1.3,10.07,bullish
2021-08-19,Thursday,1787.33,1792.55,1774.22,1779.94,-7.39,18.33,bearish
2021-08-18,Wednesday,1786.07,1793.83,1777.43,1787.33,1.26,16.4,bullish
2021-08-17,Tuesday,1787.2,1795.6,1780.67,1786.07,-1.13,14.93,bearish
2021-08-16,Monday,1779.9,1789.3,1770.88,1787.2,7.3,18.42,bullish
2021-08-13,Friday,1752.61,1780.1,1751.75,1779.9,27.29,28.35,bullish
2021-08-12,Thursday,1751.55,1758.2,1741.66,1752.61,1.06,16.55,bullish
2021-08-11,Wednesday,1729.13,1754.53,1724.2,1751.55,22.42,30.33,bullish
2021-08-10,Tuesday,1729.68,1738.33,1717.79,1729.13,-0.55,20.54,bearish
2021-08-09,Monday,1763.09,1764.68,1677.69,1729.68,-33.41,86.99,bearish
2021-08-06,Friday,1804.16,1804.97,1758.8,1763.09,-41.07,46.16,bearish
2021-08-05,Thursday,1811.86,1814.93,1797.9,1804.16,-7.7,17.02,bearish
2021-08-04,Wednesday,1810.45,1831.77,1806.46,1811.86,1.41,25.31,bullish
2021-08-03,Tuesday,1813.49,1815.07,1807.18,1810.45,-3.04,7.89,bearish
2021-08-02,Monday,1814.18,1819.56,1805.88,1813.49,-0.69,13.68,bearish
2021-07-30,Friday,1827.98,1831.41,1810.33,1814.18,-13.79,21.09,bearish
2021-07-29,Thursday,1806.9,1832.73,1806.9,1827.98,21.08,25.84,bullish
2021-07-28,Wednesday,1799,1809.86,1792.8,1806.9,7.9,17.06,bullish
2021-07-27,Tuesday,1797.58,1805.29,1793.7,1799,1.42,11.6,bullish
2021-07-26,Monday,1801.98,1811.61,1796.45,1797.58,-4.4,15.16,bearish
2021-07-23,Friday,1806.66,1810.37,1789.69,1801.98,-4.69,20.68,bearish
2021-07-22,Thursday,1803.51,1808.12,1792.84,1806.66,3.15,15.28,bullish
2021-07-21,Wednesday,1810.35,1813.8,1794.67,1803.51,-6.84,19.13,bearish
2021-07-20,Tuesday,1812.85,1825.01,1805.13,1810.35,-2.5,19.88,bearish
